session_id,target
1,1.1957540462864811e-05
2,3.4282737273676553e-10
3,1.393061291186634e-13
4,3.0960374008167854e-17
5,2.527571603630376e-06
6,2.504038819396529e-06
7,2.896013072851284e-05
8,2.2461490686705613e-05
9,2.3516680940540775e-06
10,0.0006487863003380748
11,6.539800449383607e-07
12,1.1598477448455348e-08
13,4.144053185197787e-06
14,0.018050871152418855
15,7.806655105911974e-06
16,8.08547935491114e-06
17,0.010504179630343545
18,6.6611894238736005e-09
19,0.00010571965955370668
20,9.854781926769467e-10
21,0.008184780637200472
22,2.8021721225084e-13
23,6.033167816791932e-08
24,1.4484110326031425e-08
25,0.05728405443703301
26,2.784159436438194e-16
27,5.46554386622635e-07
28,1.798691312598443e-13
29,0.01404755442294112
30,7.774554051784842e-07
31,0.02161063112375976
32,0.006904306066643654
33,8.424808850300212e-07
34,7.570585016543496e-11
35,0.004205847809481461
36,0.00013804722765543118
37,2.5914555421969095e-17
38,3.240104791561045e-10
39,2.889419216111659e-08
40,6.311009858502604e-08
41,8.128753653504258e-06
42,1.6165629550860318e-05
43,2.2682656657376446e-09
44,2.0610324438149285e-07
45,0.9307743532824472
46,3.116018710380303e-07
47,1.3439479128083652e-05
48,1.017655626968382e-06
49,1.96096942658307e-07
50,1.8270595420078557e-10
51,4.2021861342596573e-16
52,3.629043888079419e-08
53,0.017765786626055016
54,1.4588051601617381e-05
55,1.3459782420246934e-08
56,5.666964804601069e-07
57,7.876545224817414e-12
58,6.554965869242163e-11
59,1.957970445393225e-07
60,7.90431110818766e-09
61,1.7289566060368062e-10
62,2.8527525109542634e-06
63,8.909240819640422e-09
64,1.782479239558724e-08
65,5.4455959521110986e-08
66,8.12604828429592e-09
67,2.2863978230954426e-07
68,6.896067675648393e-05
69,0.0953420101714944
70,6.863082366747016e-07
71,1.269611299091882e-06
72,3.0115499634900014e-05
73,0.0003183995477727528
74,4.734844380285786e-08
75,4.11182088994455e-06
76,2.3580668168898497e-05
77,8.080679759844147e-06
78,0.0006944975332067779
79,2.3185688758204268e-08
80,1.1480405001437433e-07
81,1.0019109664827252e-08
82,5.509533831386012e-09
83,1.2332291583970383e-14
84,0.9624001886961036
85,2.8306920830324123e-07
86,8.063102523408567e-09
87,6.367332725206946e-05
88,7.059784073181463e-06
89,0.00018751296356556791
90,0.017294251197998118
91,7.713964681694148e-08
92,6.195868591710906e-09
93,0.1182815918280635
94,3.343118424988038e-06
95,5.244557159657646e-05
96,1.1622320238799748e-09
97,4.853452692833209e-07
98,4.2533652382177544e-08
99,1.967344890512207e-09
100,2.047548066289849e-05
101,2.848811664238976e-07
102,6.770713867359643e-05
103,1.613669033418392e-06
104,6.004331288291888e-07
105,3.1104437337832273e-09
106,2.6325163579114846e-08
107,3.9294326998766426e-07
108,6.859566478548191e-08
109,3.6535921952630505e-10
110,7.786175227443785e-09
111,1.8460840265431705e-07
112,2.7808550896467774e-13
113,0.000176639960632191
114,1.0632481750674835e-11
115,8.090995903030736e-10
116,3.0883105464118995e-06
117,3.919973697593173e-07
118,0.00028528465502848497
119,5.561035200704398e-05
120,3.2382796518798497e-07
121,1.392331718868612e-07
122,1.0852079260198564e-09
123,1.8202203337693398e-07
124,9.251020427568899e-08
125,0.005236057265921703
126,2.1531435642575863e-09
127,3.91137180520393e-14
128,1.4408048833122355e-07
129,0.0003289998393336482
130,0.0006098993395167674
131,0.00017251376623629707
132,0.00015143288873773373
133,0.0006750336555096546
134,4.0628794234168635e-11
135,2.2358697644998474e-10
136,9.246067843223758e-08
137,1.9320423226625928e-07
138,0.0014854573254266237
139,1.7861197880980655e-08
140,1.0943597544948162e-07
141,2.6928623310636693e-12
142,5.3135711056336854e-08
143,4.811922165009968e-07
144,0.0002463936395650889
145,2.9773663064924277e-10
146,4.233235323541982e-05
147,1.5900637479418274e-07
148,0.00022849274529065407
149,6.905736024343733e-05
150,0.008016981668225048
151,1.6821678899456025e-11
152,0.010695529896414504
153,5.845568564367861e-06
154,4.1054554961665034e-07
155,1.1325464503841596e-06
156,9.434726227082073e-10
157,2.3620474506608645e-09
158,2.7177260776984287e-07
159,1.1227526727102512e-06
160,6.269055018467696e-10
161,0.0003189909815323248
162,1.2984527791389635e-05
163,3.771758806622983e-06
164,0.0031869144634175017
165,7.24880962289235e-14
166,1.4080438594610478e-09
167,0.0006174413777123819
168,6.905736024343733e-05
169,4.674203057229803e-05
170,4.2210958055788935e-05
171,0.00019982796901936382
172,2.547438406505181e-05
173,6.760994020081376e-07
174,3.819391669865783e-06
175,0.6946939133828512
176,0.0008457857360834563
177,0.0052439485012786835
178,9.031671612936917e-11
179,2.1984425346967817e-07
180,3.789245469588685e-05
181,1.27110869521154e-07
182,0.00021732267595481417
183,4.750504978815116e-09
184,2.0869395567236798e-06
185,5.295016919461862e-08
186,1.3484734194322803e-07
187,6.991259076124825e-13
188,4.987772305140722e-09
189,0.00021558016779616804
190,5.600901911701893e-07
191,1.7658148085635024e-07
192,7.160989158288405e-08
193,0.0002613707071891826
194,8.6145464937351e-05
195,9.514442164779763e-08
196,3.274180539210873e-09
197,9.532039147199256e-08
198,0.00023511410505796442
199,0.023543914054736357
200,3.7043212209217226e-07
201,1.4567395809113203e-07
202,0.022142401861151715
203,3.727210005815204e-09
204,1.6001472321280802e-05
205,0.0008870322914474199
206,6.902037770891674e-19
207,9.909682661431375e-08
208,7.397349866778764e-05
209,6.309828421735701e-09
210,0.004016533774455504
211,0.00010012430886699085
212,0.051541818098842763
213,7.906875318644443e-08
214,0.13412218413201277
215,0.00014105997197788917
216,0.01243406210123659
217,0.3542389753841928
218,2.700258067245368e-05
219,4.63711012784128e-05
220,4.058955760395173e-05
221,3.159881227442745e-05
222,1.4910494952811619e-07
223,0.012911429047221019
224,4.4621537111910834e-05
225,0.004958496826184252
226,0.0002198245117631524
227,6.146899247119614e-05
228,1.2279132183198076e-09
229,3.672107216651147e-08
230,0.0004031319201065931
231,5.334463423150747e-10
232,7.649494162697908e-09
233,8.565009635386776e-09
234,0.0003461341539649959
235,5.612529820408461e-07
236,2.3906015001968842e-05
237,2.6948157465289916e-05
238,2.554702040876149e-05
239,2.889419216111659e-08
240,0.00025718528260682753
241,1.2055892804024758e-06
242,9.014563746577242e-14
243,4.907385329964279e-15
244,2.3673698167810925e-08
245,2.709685348707219e-06
246,1.1556847695201082e-10
247,0.24336322088461634
248,1.3565166158240517e-05
249,4.528699419510066e-10
250,1.934675339954026e-05
251,0.008116728123944133
252,1.388402115575024e-07
253,4.216678582916562e-08
254,3.607970142876025e-05
255,9.728186760148118e-08
256,1.1692113805430077e-14
257,5.503172432916758e-07
258,0.0003189618667396227
259,0.0004920970101059386
260,0.0006829436583569293
261,2.085891245939486e-06
262,0.00022163266801221158
263,1.1782540379040705e-07
264,3.9894383965786474e-05
265,2.0119315265754965e-07
266,2.2993765950534606e-13
267,2.7724270677853422e-21
268,1.7417270355233257e-06
269,0.0001287352161923546
270,6.549496438721679e-06
271,1.027965033218101e-09
272,2.4378858401672406e-06
273,6.294991842587461e-09
274,0.00022000991540197296
275,0.0011462171030768666
276,4.2066057186675346e-13
277,4.668341575993225e-05
278,0.0051601242111084375
279,1.3087699441420177e-09
280,0.00037256424739281796
281,1.1800903661308796e-07
282,2.40194828878737e-07
283,2.8834223853006243e-05
284,3.0899161580336456e-06
285,1.5301891268881127e-09
286,1.3515016154314697e-15
287,5.057038347754959e-05
288,7.917298340331583e-14
289,4.5490716042139535e-05
290,1.465211880298927e-07
291,0.00038472654657572495
292,6.813586345892969e-05
293,0.0008512954911617835
294,2.535508911368385e-07
295,2.2653459218878546e-08
296,4.006263789778593e-07
297,5.514423470832093e-08
298,9.360226772672983e-14
299,3.7205785888537824e-15
300,9.519300424622033e-08
301,8.464271440746061e-08
302,3.8464697891628264e-07
303,1.202130898255083e-13
304,0.02588158066266525
305,0.2856284236974914
306,2.9939389921325806e-08
307,0.0001576244489892733
308,4.086745026513363e-06
309,4.4204060362521926e-05
310,3.6483857924834374e-08
311,0.00395456222503437
312,0.00807076536843605
313,1.8466732134562297e-06
314,2.533530772342405e-07
315,9.650105842604933e-09
316,1.0680332840916447e-10
317,0.000428980608299952
318,2.189346595118932e-10
319,5.816312369228148e-13
320,5.8947297637971784e-06
321,0.004340456128631703
322,1.622525515859806e-08
323,5.5069227374072796e-08
324,0.05409641771144523
325,0.0014631246248490019
326,0.008389392544947197
327,8.12647023250842e-06
328,0.00012772729360148002
329,6.269055018467696e-10
330,2.6176532513092054e-09
331,0.005098762283020381
332,1.3027699914232265e-05
333,0.1750610109201941
334,2.040854782173382e-09
335,4.791131218735301e-08
336,7.042794520007634e-07
337,0.018652636789863175
338,0.008390499966336104
339,4.27068720603777e-11
340,0.0009433863126358825
341,1.3141036175925883e-10
342,0.00013889897966473829
343,0.00026289353397152253
344,0.004802758835666532
345,3.90848698660017e-08
346,1.2869399897595794e-05
347,0.6343605981495711
348,1.5378499546335548e-09
349,4.504756566332217e-16
350,0.00010263815870909521
351,2.820030531074611e-06
352,9.61139797040824e-06
353,0.04200945272891786
354,4.426308726271378e-05
355,0.0005419501525510911
356,1.1676002242934156e-06
357,4.256805874121829e-07
358,2.7352362429475177e-08
359,7.514838679092806e-05
360,5.27602497372596e-10
361,0.0013233879812020366
362,9.436786026656198e-05
363,6.0047156124423e-07
364,0.00020295334002792676
365,5.530493989541516e-16
366,4.812849110791287e-16
367,3.349566427948962e-12
368,0.002171313803400028
369,0.0005034343028208053
370,4.743040004323202e-09
371,8.748570709691511e-05
372,1.6873150568388215e-11
373,5.5885209915145984e-09
374,3.193147131809439e-15
375,2.89189952384732e-07
376,3.632517281286761e-05
377,7.74954440104062e-07
378,2.1275552977443592e-12
379,2.4982520648525874e-09
380,2.4941122874767896e-07
381,1.1454449638439138e-05
382,0.0017592546324228101
383,1.0736718682994249e-08
384,6.040058047846247e-08
385,0.00033706829335143797
386,4.791420868684684e-06
387,0.00011906076282651642
388,0.00010535677292024237
389,9.841588360080279e-10
390,1.4678506785735872e-06
391,1.4792803472098927e-07
392,0.00012134184548820801
393,1.0667437324564347e-07
394,4.477908158161368e-08
395,5.984545870922021e-08
396,1.3154723638213697e-06
397,1.6309266208839423e-09
398,3.051368910593632e-06
399,1.7126071771579518e-16
400,5.186301122231844e-09
401,8.39441036153706e-13
402,6.173467792547666e-08
403,8.594972886889167e-08
404,0.02748718536084712
405,8.492152779169794e-07
406,0.006379817283279438
407,1.6833113126957764e-06
408,1.1880281976617853e-07
409,0.001492817706926736
410,5.677866809927281e-11
411,2.1293728271674666e-10
412,2.6635485174655472e-06
413,0.00015677354986699614
414,8.229344495811734e-08
415,2.2338885132008708e-14
416,1.6535541406459736e-07
417,1.8772010391016402e-05
418,2.0305684908508968e-09
419,1.3571667502066377e-10
420,2.7987630539456427e-06
421,0.0002578174254725282
422,8.748570709691511e-05
423,9.272827090291573e-08
424,3.502709799602838e-07
425,3.543164911167307e-16
426,0.9994428398008544
427,2.6172056331417663e-06
428,3.661396380497236e-18
429,0.0002289653217502022
430,6.269055018467696e-10
431,1.6828570469253877e-08
432,0.00033407150449695535
433,8.281579652619888e-09
434,2.0930159819608998e-05
435,3.175984095154758e-07
436,3.151170097220068e-05
437,4.1167801702078306e-07
438,3.243816824764897e-05
439,1.9600376885178304e-06
440,1.2726024338022433e-15
441,4.281679237929424e-08
442,1.2037510127969138e-07
443,5.96643063051206e-10
444,2.8075583369731836e-08
445,3.417225582821188e-05
446,0.00011599337236217129
447,2.38572019975858e-09
448,0.0011254986782485695
449,1.0658259639554033e-05
450,2.7007469866977574e-08
451,1.286765997685217e-06
452,2.9238209687144984e-07
453,3.4373153510239233e-05
454,1.4962774763056668e-12
455,3.944057958221217e-07
456,3.498787013985975e-10
457,1.226650680666549e-07
458,4.7026629230977056e-05
459,1.1356852199542646e-06
460,0.048990505229280695
461,2.4941122874767896e-07
462,1.0883631364640273e-11
463,2.5582371755181867e-14
464,7.386343424409982e-08
465,0.00019383122335252882
466,7.199063364846032e-07
467,2.4544821808340735e-06
468,8.50038802680887e-07
469,3.19855082763465e-06
470,8.55764224038302e-06
471,0.00012198003077999613
472,5.882815883363615e-10
473,2.6486979050197017e-05
474,3.1930815443032955e-13
475,0.05196660712344566
476,4.021924274168637e-14
477,1.4481796051765744e-06
478,6.291052618624978e-06
479,0.8410403708992521
480,2.4996829893098272e-08
481,0.0031974609072714004
482,3.9086791359085566e-05
483,0.00019278681200982065
484,2.674355300233272e-06
485,1.4219918858317489e-06
486,2.40439275696095e-06
487,2.3167881717503456e-07
488,1.1898928493995772e-08
489,1.9048741215005177e-05
490,7.049095418693662e-13
491,0.00013334550243402672
492,0.00013974229671393206
493,5.2503617576277105e-06
494,5.8787351339484656e-08
495,2.1399060530703202e-07
496,0.02215734288275115
497,6.108616701819676e-05
498,0.00027827141934148197
499,1.1820395424932664e-23
500,0.0032611384534918485
501,0.00023015049239474058
502,0.026627888775670388
503,0.008460174664117182
504,9.772476386944325e-06
505,1.0138386730368363e-06
506,1.452985582062111e-09
507,0.00036455008203151634
508,0.00020730185244928123
509,1.132064093224951e-11
510,1.8057530239727852e-06
511,1.4841605289187156e-15
512,1.3105339347850688e-07
513,8.946914036287912e-07
514,0.00016629896636026866
515,9.127448564012454e-06
516,0.0011580602234102612
517,2.8957405971595893e-06
518,5.285161537470558e-09
519,0.0001348034808275304
520,2.495479992081743e-07
521,0.13626585883643486
522,0.19461386638131445
523,2.945347719671494e-13
524,0.0001871508422585102
525,0.00039840690568979033
526,5.041956391730994e-07
527,2.1887067091166665e-06
528,0.0004063085084416459
529,8.124852814670396e-06
530,1.7385509496679712e-09
531,7.798467694618858e-09
532,3.0644886150223294e-06
533,2.673410035994103e-10
534,0.26873940863292556
535,6.8942390234152715e-15
536,0.00012691857646468087
537,4.213413982282577e-06
538,0.0004364218447633369
539,7.939363281741772e-05
540,1.8062344657412212e-11
541,6.655484362649471e-06
542,4.2938064796989756e-05
543,0.00022875464829521743
544,0.004529097306434446
545,5.25229657396052e-07
546,1.7819939758860555e-07
547,0.00014601981681843835
548,3.056745801963659e-09
549,0.0005911220896351596
550,4.926106221405917e-05
551,0.008790173395722514
552,0.0011130775299630687
553,3.5903299895221e-12
554,1.0354427981565432e-08
555,1.2438214350149075e-11
556,0.028195006358785038
557,5.410746885037894e-07
558,1.8927535829527146e-07
559,5.4319808891927815e-08
560,5.5812768434784114e-05
561,2.968483834045824e-09
562,0.00010860143123879038
563,2.2909650563492415e-07
564,3.2666016220106827e-06
565,0.0004369335187698988
566,4.676879332569904e-06
567,2.00414210079227e-08
568,1.713360651968264e-06
569,6.899302401258362e-05
570,1.0763506145050781e-05
571,4.212494289891639e-07
572,0.11092743113725724
573,6.07195303970245e-09
574,4.339824786335904e-08
575,4.6278199071118983e-10
576,2.1132791119408282e-05
577,5.6290513659313954e-05
578,2.7852302737847708e-09
579,1.5431285890158272e-07
580,3.992210704701904e-06
581,0.01135562258643346
582,2.5874211857557954e-10
583,1.2039151607633583e-07
584,0.09373903558114556
585,1.4137831608002137e-06
586,4.4620855041772706e-05
587,9.799282530798089e-06
588,8.358444555147809e-08
589,2.625594579154249e-05
590,4.1872487464891944e-09
591,6.472538682335295e-06
592,2.9773663064924277e-10
593,1.4507167648086564e-17
594,1.3275319442255632e-12
595,5.477869619515439e-06
596,6.0393887748105146e-05
597,9.385008127690249e-05
598,4.083183009180164e-07
599,5.755158371858618e-10
600,0.00012587934874715894
601,7.814207815300739e-05
602,0.0012929307198922015
603,3.581808017386008e-07
604,6.4492191202949e-06
605,0.0012936803122198383
606,0.000947500049392962
607,6.514175420868182e-06
608,1.1064925497678164e-05
609,1.0334871904851574e-05
610,3.594419188157162e-13
611,1.0733847101529175e-05
612,0.06948666962890172
613,4.987772305140722e-09
614,5.988794433477559e-07
615,5.239868763810291e-06
616,1.0744578811444965e-06
617,7.229928339721475e-06
618,1.2892753645954116e-10
619,5.092154246764024e-08
620,0.029204661975580193
621,7.37788582855357e-07
622,0.05048324660102214
623,0.00013620084358153493
624,2.7352362429475177e-08
625,0.04340115136087291
626,0.0001705421588724799
627,1.8786347663243558e-08
628,3.844610515317685e-18
629,2.0666048017370572e-07
630,4.987772305140722e-09
631,4.712724748278104e-07
632,5.5999887436390145e-05
633,0.01182415463313312
634,9.50196449318098e-06
635,1.3036543965279618e-09
636,5.534065234237586e-07
637,1.4333959725820921e-08
638,9.083175608486592e-05
639,1.424544738133019e-07
640,5.015993806535037e-13
641,3.43221336947623e-05
642,4.502039568277442e-06
643,0.06669003743332268
644,3.125535932400649e-06
645,0.21051809292760532
646,1.0848201451497028e-05
647,4.6651224460092276e-07
648,2.3905746453046183e-06
649,8.92420008767391e-05
650,2.536813461280645e-07
651,0.0032076558293935866
652,0.09984634497752862
653,3.3288149427944136e-06
654,5.2580680248387335e-06
655,0.0027609421478752517
656,0.027581359242918296
657,4.2856820472577506e-13
658,1.879471626737816e-09
659,7.033164075380176e-07
660,3.1520678868338636e-05
661,1.38532466951443e-07
662,6.92930081108644e-08
663,1.0953188889398536e-13
664,1.4779493591911735e-05
665,9.430669738147049e-07
666,0.00039298018018771395
667,0.0004648361498013443
668,0.17259005726024518
669,6.570606455129891e-09
670,1.4964437382858993e-08
671,0.0016424016890585805
672,0.019613708046276563
673,0.024579967180300304
674,0.0006422206668656606
675,0.001075264846648772
676,0.001598268477173857
677,3.1754359766535814e-06
678,0.0018670603813723164
679,2.613944683490339e-07
680,0.022052322903800242
681,5.000668192978807e-07
682,1.4678690900262348e-08
683,6.714523655478581e-07
684,0.0067998430567997046
685,1.0852079260198564e-09
686,0.00014328677541296077
687,7.774554051784842e-07
688,0.005670687351322229
689,0.002400576509581058
690,0.00011219079537703417
691,4.5361284353562944e-08
692,2.0869395567236798e-06
693,0.00011222290363621429
694,5.0677443001475455e-06
695,1.2145939605504458e-07
696,3.577308689476668e-08
697,0.00014076851668032972
698,1.559909305690283e-05
699,2.1665647982293681e-07
700,7.913200219580427e-07
701,3.50255016132288e-08
702,3.4138855490733992e-06
703,4.432537680539614e-06
704,1.5180838087557924e-05
705,3.319895575135482e-07
706,4.1230011223959435e-08
707,1.7543031567786735e-07
708,5.416266956318191e-06
709,0.9764262697401083
710,2.591820478894165e-06
711,6.660713643631637e-07
712,8.41661232037271e-06
713,1.1706277353621474e-09
714,3.679544891427377e-05
715,1.870322920583535e-09
716,4.046774446286097e-06
717,7.755341149860621e-05
718,3.0762133829821324e-05
719,1.349198229844182e-07
