session_id,target
1,2.6395588026075928e-06
2,2.3954088736284224e-10
3,1.1345693224230926e-12
4,1.4748690815406948e-17
5,1.0249128312477103e-06
6,1.8292128888965685e-07
7,0.00012292806049901876
8,2.87833485880263e-06
9,8.393845036921588e-07
10,0.0003346737049819944
11,2.442004083509303e-07
12,1.90763553838871e-08
13,3.5318680667631e-07
14,0.004629062953736084
15,2.3112475259122468e-06
16,1.7813287554103508e-05
17,0.012664873675442175
18,9.140404589996803e-10
19,1.2933132956322846e-05
20,6.220778815936422e-10
21,0.020813460485768445
22,5.369240293661164e-10
23,1.6254614913570494e-07
24,2.4349950757653836e-05
25,0.06705922392316854
26,2.0604228736049542e-16
27,1.3567954853408697e-07
28,1.9607623812515688e-13
29,0.008929515305902969
30,5.024098496333765e-06
31,0.011187279002284561
32,0.008877642768427767
33,3.4307599859559457e-07
34,5.973265289293605e-11
35,0.001838553919036033
36,0.00012070434589238024
37,1.371006951126977e-16
38,7.831415088242809e-11
39,8.757402716589679e-07
40,2.0679001630616793e-08
41,8.321798471586183e-06
42,0.007363397279856556
43,2.8306610943228892e-09
44,2.2796294076528147e-07
45,0.9213911458504644
46,2.3094067379962696e-07
47,1.0975428785846589e-05
48,3.718727725603409e-07
49,7.764764303635278e-08
50,1.1750317732872574e-10
51,1.955143124125674e-15
52,7.826530355979225e-09
53,0.015805676698524448
54,8.697323234935374e-06
55,7.836542028266275e-10
56,0.0007138300484079119
57,4.327158956613029e-12
58,7.895246601143763e-11
59,1.0272126982980508e-07
60,2.8736677251814902e-09
61,1.0509033723668093e-10
62,1.7659739286513618e-06
63,2.8290279652366787e-09
64,4.610473543572851e-09
65,3.086166523570035e-08
66,2.2161892299033213e-09
67,5.3165596746964155e-08
68,9.095859857525922e-06
69,0.0344828760957891
70,1.2227924114073509e-07
71,1.670662358000939e-05
72,1.574168877041962e-05
73,0.11156377496153931
74,3.7230209045531614e-08
75,1.8914256392027947e-06
76,1.1716487098760896e-05
77,8.32585439601785e-06
78,0.0008136310267368161
79,1.153532640892282e-08
80,1.2545807985670377e-07
81,1.3805744261004905e-09
82,4.840082038550831e-06
83,3.60630961416831e-15
84,0.7610857615987707
85,7.427380505434381e-08
86,5.0088166714778636e-09
87,0.0005547724655098122
88,7.982142487102103e-06
89,6.907278224532978e-05
90,0.016821068974866005
91,5.968497090283625e-08
92,7.119012228083112e-09
93,0.026195088659713393
94,1.4324229095986897e-06
95,0.09569767743479307
96,5.329770111240069e-10
97,1.3424627066007675e-06
98,1.4773118660779993e-08
99,1.3900148676182766e-09
100,3.6700581715507936e-06
101,5.116822123152682e-07
102,0.11451713261025868
103,8.50683453100183e-07
104,3.923865516841731e-07
105,5.864844701234503e-09
106,4.429046544082598e-08
107,0.00027314403429534387
108,1.826509145700832e-07
109,2.0641824536012842e-10
110,2.5585754014146856e-08
111,1.7469961181406041e-06
112,2.815948841484596e-13
113,6.159395916864351e-05
114,1.8144488539266565e-11
